dlc_id,name,taxon,sex,litter_size,age,weight
6492,MIRFAK,VRUB,M,2,10.06,2610
6492,MIRFAK,VRUB,M,2,12.79,2800
6492,MIRFAK,VRUB,M,2,14.63,3160
6492,MIRFAK,VRUB,M,2,16.47,3020
6492,MIRFAK,VRUB,M,2,18.84,3340
6493,MURZIM,VRUB,F,2,1.32,560
6493,MURZIM,VRUB,F,2,8.22,2480
6493,MURZIM,VRUB,F,2,10.06,2510
6493,MURZIM,VRUB,F,2,12.79,2830
6493,MURZIM,VRUB,F,2,14.63,2940
6493,MURZIM,VRUB,F,2,16.47,2980
6493,MURZIM,VRUB,F,2,18.84,3400
6493,MURZIM,VRUB,F,2,21.83,3060
6493,MURZIM,VRUB,F,2,23.61,3190
6494,IRIS,VRUB,F,3,1.25,340
6494,IRIS,VRUB,F,3,1.48,390
6494,IRIS,VRUB,F,3,2.33,550
6494,IRIS,VRUB,F,3,5.56,1730
6494,IRIS,VRUB,F,3,8.84,1850
6494,IRIS,VRUB,F,3,9.9,1830
6494,IRIS,VRUB,F,3,12.03,2050
6494,IRIS,VRUB,F,3,13.74,2390
6494,IRIS,VRUB,F,3,15.52,2260
6494,IRIS,VRUB,F,3,16.8,2430
6494,IRIS,VRUB,F,3,19.2,2670
6494,IRIS,VRUB,F,3,21.27,2530
6494,IRIS,VRUB,F,3,23.51,3190
6495,JETHYS,VRUB,F,3,1.25,340
6495,JETHYS,VRUB,F,3,1.48,390
6495,JETHYS,VRUB,F,3,2.33,530
6495,JETHYS,VRUB,F,3,5.56,1610
6495,JETHYS,VRUB,F,3,8.84,1810
6495,JETHYS,VRUB,F,3,9.9,1880
6495,JETHYS,VRUB,F,3,12.03,2020
6495,JETHYS,VRUB,F,3,13.74,2460
6495,JETHYS,VRUB,F,3,15.52,2210
6495,JETHYS,VRUB,F,3,16.8,2330
6495,JETHYS,VRUB,F,3,19.2,2620
6495,JETHYS,VRUB,F,3,21.27,2450
6495,JETHYS,VRUB,F,3,23.34,2480
6496,SAGITTARIUS,VRUB,M,3,1.25,380
6496,SAGITTARIUS,VRUB,M,3,1.48,440
6496,SAGITTARIUS,VRUB,M,3,2.33,600
6496,SAGITTARIUS,VRUB,M,3,5.56,1890
6496,SAGITTARIUS,VRUB,M,3,8.84,2120
6496,SAGITTARIUS,VRUB,M,3,12.53,2310
6496,SAGITTARIUS,VRUB,M,3,14.33,2660
6496,SAGITTARIUS,VRUB,M,3,16.21,2780
6496,SAGITTARIUS,VRUB,M,3,18.9,2780
6496,SAGITTARIUS,VRUB,M,3,20.12,2790
6496,SAGITTARIUS,VRUB,M,3,22.32,2510
6496,SAGITTARIUS,VRUB,M,3,23.97,2740
6517,PULCHRA,PCOQ,F,1,2.93,550
6517,PULCHRA,PCOQ,F,1,4.47,1100
6517,PULCHRA,PCOQ,F,1,5.88,1850
6517,PULCHRA,PCOQ,F,1,6.28,1840
6517,PULCHRA,PCOQ,F,1,7.23,2270
6517,PULCHRA,PCOQ,F,1,8.12,2510
6517,PULCHRA,PCOQ,F,1,9.17,2590
6517,PULCHRA,PCOQ,F,1,10.78,2820
6517,PULCHRA,PCOQ,F,1,12.26,2950
6517,PULCHRA,PCOQ,F,1,16.37,3450
6517,PULCHRA,PCOQ,F,1,17.59,2740
6517,PULCHRA,PCOQ,F,1,18.02,3370
6517,PULCHRA,PCOQ,F,1,20.78,3710
6517,PULCHRA,PCOQ,F,1,21.24,3840
6517,PULCHRA,PCOQ,F,1,22.39,3850
6517,PULCHRA,PCOQ,F,1,23.34,3970
6518,Julian,PCOQ,M,1,1.38,240
6518,Julian,PCOQ,M,1,2.56,460
6518,Julian,PCOQ,M,1,2.96,510
6518,Julian,PCOQ,M,1,4.34,880
6518,Julian,PCOQ,M,1,6.18,1610
6518,Julian,PCOQ,M,1,7.17,2050
6518,Julian,PCOQ,M,1,9.11,2580
6518,Julian,PCOQ,M,1,11.44,2740
6518,Julian,PCOQ,M,1,14.99,3160
6518,Julian,PCOQ,M,1,16.7,3130
6518,Julian,PCOQ,M,1,18.15,3240
6518,Julian,PCOQ,M,1,18.84,3500
6518,Julian,PCOQ,M,1,20.68,3590
6518,Julian,PCOQ,M,1,22.06,3850
6518,Julian,PCOQ,M,1,22.26,3610
6518,Julian,PCOQ,M,1,22.32,3430
6518,Julian,PCOQ,M,1,22.59,3440
6518,Julian,PCOQ,M,1,23.21,3520
6526,RED OAK,ERUF,M,1,9.96,1609
6526,RED OAK,ERUF,M,1,12.07,1590
6526,RED OAK,ERUF,M,1,15.98,1779
6538,Drusilla,PCOQ,F,1,1.84,360
6538,Drusilla,PCOQ,F,1,3.52,730
6538,Drusilla,PCOQ,F,1,5.56,1450
6538,Drusilla,PCOQ,F,1,6.9,2040
6538,Drusilla,PCOQ,F,1,7.4,2170
6538,Drusilla,PCOQ,F,1,8.35,2360
6538,Drusilla,PCOQ,F,1,11.05,2540
6538,Drusilla,PCOQ,F,1,12.16,2550
6538,Drusilla,PCOQ,F,1,15.16,3270
6538,Drusilla,PCOQ,F,1,15.62,3000
6538,Drusilla,PCOQ,F,1,15.72,2902
6538,Drusilla,PCOQ,F,1,15.81,2840
6538,Drusilla,PCOQ,F,1,15.85,2980
6538,Drusilla,PCOQ,F,1,19.36,3780
6538,Drusilla,PCOQ,F,1,21.4,3760
6538,Drusilla,PCOQ,F,1,22.42,3890
6538,Drusilla,PCOQ,F,1,23.47,3830
6560,SEVERUS,PCOQ,M,1,1.02,180
6560,SEVERUS,PCOQ,M,1,1.51,230
6560,SEVERUS,PCOQ,M,1,2.4,370
6560,SEVERUS,PCOQ,M,1,3.85,500
6560,SEVERUS,PCOQ,M,1,4.34,540
6560,SEVERUS,PCOQ,M,1,6.08,880
6560,SEVERUS,PCOQ,M,1,7.23,1090
6560,SEVERUS,PCOQ,M,1,9.83,1700
6560,SEVERUS,PCOQ,M,1,10.03,2000
6560,SEVERUS,PCOQ,M,1,10.22,1740
6560,SEVERUS,PCOQ,M,1,10.26,1680
6560,SEVERUS,PCOQ,M,1,12.3,2470
6560,SEVERUS,PCOQ,M,1,14.1,2710
6560,SEVERUS,PCOQ,M,1,14.6,2700
6560,SEVERUS,PCOQ,M,1,15.48,2780
6566,CRANBERRY,ERUF,F,1,4.67,808
6566,CRANBERRY,ERUF,F,1,17.95,2020
6581,REDWOOD,ERUF,F,2,3.19,567
6581,REDWOOD,ERUF,F,2,17.65,1610
6581,REDWOOD,ERUF,F,2,19.3,1860
6581,REDWOOD,ERUF,F,2,20.22,1816
6582,STRAWBERRY,ERUF,F,2,3.19,475
6582,STRAWBERRY,ERUF,F,2,17.65,1820
6582,STRAWBERRY,ERUF,F,2,19.3,2130
6582,STRAWBERRY,ERUF,F,2,20.22,1907
6583,Jovian,PCOQ,M,1,1.78,340
6583,Jovian,PCOQ,M,1,3.16,430
6583,Jovian,PCOQ,M,1,4.9,720
6583,Jovian,PCOQ,M,1,5.16,820
6583,Jovian,PCOQ,M,1,5.39,880
6583,Jovian,PCOQ,M,1,5.62,940
6583,Jovian,PCOQ,M,1,5.88,1120
6583,Jovian,PCOQ,M,1,6.35,1300
6583,Jovian,PCOQ,M,1,8.15,1920
6583,Jovian,PCOQ,M,1,8.84,1940
6583,Jovian,PCOQ,M,1,9.37,1970
6583,Jovian,PCOQ,M,1,11.34,2260
6583,Jovian,PCOQ,M,1,11.54,2310
6583,Jovian,PCOQ,M,1,11.9,2390
6583,Jovian,PCOQ,M,1,12.03,2340
6583,Jovian,PCOQ,M,1,12.1,2330
6583,Jovian,PCOQ,M,1,12.46,2470
6583,Jovian,PCOQ,M,1,13.48,2780
6583,Jovian,PCOQ,M,1,13.71,2750
6583,Jovian,PCOQ,M,1,14.1,2830
6583,Jovian,PCOQ,M,1,14.89,2780
6583,Jovian,PCOQ,M,1,15.02,2810
6583,Jovian,PCOQ,M,1,15.12,2580
6583,Jovian,PCOQ,M,1,15.25,2760
6583,Jovian,PCOQ,M,1,15.48,2440
6583,Jovian,PCOQ,M,1,15.98,2750
6583,Jovian,PCOQ,M,1,17.52,3320
6583,Jovian,PCOQ,M,1,18.28,3220
6583,Jovian,PCOQ,M,1,18.97,2980
6583,Jovian,PCOQ,M,1,20.32,3190
6583,Jovian,PCOQ,M,1,21.99,3220
6583,Jovian,PCOQ,M,1,23.87,3380
6590,Minias,VRUB,M,2,4.47,2930
6590,Minias,VRUB,M,2,11.08,2650
6590,Minias,VRUB,M,2,17.1,3230
6590,Minias,VRUB,M,2,19.17,3140
6591,THETIS,VRUB,M,2,4.47,2770
6591,THETIS,VRUB,M,2,11.08,2590
6591,THETIS,VRUB,M,2,17.1,3370
6591,THETIS,VRUB,M,2,19.17,3600
6592,CHAMAELEON,VRUB,M,2,4.64,2690
6592,CHAMAELEON,VRUB,M,2,9.3,3430
6592,CHAMAELEON,VRUB,M,2,10.65,3030
6592,CHAMAELEON,VRUB,M,2,17.36,3580
6592,CHAMAELEON,VRUB,M,2,20.35,3580
6592,CHAMAELEON,VRUB,M,2,20.52,3340
6592,CHAMAELEON,VRUB,M,2,23.21,3500
6593,HYDRUS,VRUB,M,2,4.64,2420
6593,HYDRUS,VRUB,M,2,9.3,3480
6593,HYDRUS,VRUB,M,2,17.36,3610
6593,HYDRUS,VRUB,M,2,23.54,3480
6608,OTHO,PCOQ,M,1,2.56,360
6608,OTHO,PCOQ,M,1,2.83,500
6608,OTHO,PCOQ,M,1,3.91,500
6608,OTHO,PCOQ,M,1,4.11,440
6608,OTHO,PCOQ,M,1,4.34,470
6608,OTHO,PCOQ,M,1,4.37,570
6608,OTHO,PCOQ,M,1,4.64,660
6608,OTHO,PCOQ,M,1,4.9,760
6608,OTHO,PCOQ,M,1,5.16,850
6608,OTHO,PCOQ,M,1,5.39,910
6608,OTHO,PCOQ,M,1,5.82,1060
6608,OTHO,PCOQ,M,1,6.02,1120
6608,OTHO,PCOQ,M,1,6.28,1210
6608,OTHO,PCOQ,M,1,6.51,1290
6608,OTHO,PCOQ,M,1,6.94,1390
6608,OTHO,PCOQ,M,1,7.04,1320
6608,OTHO,PCOQ,M,1,7.17,1400
6608,OTHO,PCOQ,M,1,7.63,1470
6608,OTHO,PCOQ,M,1,7.86,1690
6608,OTHO,PCOQ,M,1,8.15,1740
6608,OTHO,PCOQ,M,1,8.71,1710
6608,OTHO,PCOQ,M,1,9.01,1550
6608,OTHO,PCOQ,M,1,9.76,1940
6608,OTHO,PCOQ,M,1,11.31,2270
6608,OTHO,PCOQ,M,1,11.54,2300
6608,OTHO,PCOQ,M,1,12.92,2780
6608,OTHO,PCOQ,M,1,12.95,2780
6608,OTHO,PCOQ,M,1,13.38,2670
6608,OTHO,PCOQ,M,1,13.87,2670
6608,OTHO,PCOQ,M,1,18.02,2890
6608,OTHO,PCOQ,M,1,19.63,3020
6608,OTHO,PCOQ,M,1,20.61,2860
6608,OTHO,PCOQ,M,1,21.17,3160
6608,OTHO,PCOQ,M,1,21.24,2920
6608,OTHO,PCOQ,M,1,21.3,2980
6608,OTHO,PCOQ,M,1,21.44,2910
6608,OTHO,PCOQ,M,1,21.57,2660
6608,OTHO,PCOQ,M,1,21.6,2690
6608,OTHO,PCOQ,M,1,21.93,2710
6608,OTHO,PCOQ,M,1,22.19,2900
6608,OTHO,PCOQ,M,1,22.78,3210
6608,OTHO,PCOQ,M,1,22.92,3240
6608,OTHO,PCOQ,M,1,23.01,3190
6608,OTHO,PCOQ,M,1,23.24,3390
6608,OTHO,PCOQ,M,1,23.28,3310
6608,OTHO,PCOQ,M,1,23.51,3400
6608,OTHO,PCOQ,M,1,23.87,3560
6610,NERO,PCOQ,M,1,1.08,184
6610,NERO,PCOQ,M,1,1.45,220
6610,NERO,PCOQ,M,1,2.04,300
6610,NERO,PCOQ,M,1,2.37,290
6610,NERO,PCOQ,M,1,2.47,290
6610,NERO,PCOQ,M,1,2.6,290
6610,NERO,PCOQ,M,1,3.62,450
6610,NERO,PCOQ,M,1,3.75,480
6610,NERO,PCOQ,M,1,3.81,510
6610,NERO,PCOQ,M,1,3.98,550
6610,NERO,PCOQ,M,1,4.01,580
6610,NERO,PCOQ,M,1,4.21,610
6610,NERO,PCOQ,M,1,4.41,620
6610,NERO,PCOQ,M,1,4.77,650
6610,NERO,PCOQ,M,1,4.87,690
6610,NERO,PCOQ,M,1,5.33,770
6610,NERO,PCOQ,M,1,5.92,930
6610,NERO,PCOQ,M,1,6.28,890
6610,NERO,PCOQ,M,1,6.31,910
6610,NERO,PCOQ,M,1,6.48,770
6610,NERO,PCOQ,M,1,6.67,1240
6610,NERO,PCOQ,M,1,7.66,1240
6610,NERO,PCOQ,M,1,8.42,1440
6610,NERO,PCOQ,M,1,9.21,1560
6610,NERO,PCOQ,M,1,9.37,1630
6610,NERO,PCOQ,M,1,10.22,1790
6610,NERO,PCOQ,M,1,11.15,1910
6610,NERO,PCOQ,M,1,13.48,2040
6610,NERO,PCOQ,M,1,15.06,2120
6610,NERO,PCOQ,M,1,15.52,2130
6610,NERO,PCOQ,M,1,16.47,2180
6610,NERO,PCOQ,M,1,17.36,2210
6610,NERO,PCOQ,M,1,18.74,2360
6610,NERO,PCOQ,M,1,19.33,2380
6610,NERO,PCOQ,M,1,19.89,2530
6610,NERO,PCOQ,M,1,20.09,2580
6610,NERO,PCOQ,M,1,20.32,2420
6610,NERO,PCOQ,M,1,20.55,2390
6610,NERO,PCOQ,M,1,22.45,2680
6610,NERO,PCOQ,M,1,23.47,2590
6612,POINSETTA,ERUF,F,1,5.82,970
6612,POINSETTA,ERUF,F,1,7.04,1400
6612,POINSETTA,ERUF,F,1,7.69,1480
6612,POINSETTA,ERUF,F,1,11.61,1690
6612,POINSETTA,ERUF,F,1,11.9,1610
6615,Cardinal II,ERUF,M,1,6.41,1190
6615,Cardinal II,ERUF,M,1,8.05,1430
6615,Cardinal II,ERUF,M,1,8.98,1317
6615,Cardinal II,ERUF,M,1,17.95,1530
6618,BEET,ERUF,F,1,7.92,1290
6618,BEET,ERUF,F,1,8.84,1271
6618,BEET,ERUF,F,1,11.57,1520
6618,BEET,ERUF,F,1,12.59,1590
6618,BEET,ERUF,F,1,13.97,1580
6624,Redbay,ERUF,F,1,7.76,1290
6624,Redbay,ERUF,F,1,8.68,1271
6624,Redbay,ERUF,F,1,17.62,1590
6628,GALERIA,PCOQ,F,1,1.08,210
6628,GALERIA,PCOQ,F,1,1.28,250
6628,GALERIA,PCOQ,F,1,1.94,390
6628,GALERIA,PCOQ,F,1,2.24,440
6633,Pyxis II,VRUB,F,1,3.09,1360
6633,Pyxis II,VRUB,F,1,5.46,2190
6633,Pyxis II,VRUB,F,1,11.64,2550
6633,Pyxis II,VRUB,F,1,22.65,3120
6650,Gordian,PCOQ,M,1,1.78,290
6650,Gordian,PCOQ,M,1,2.2,350
6650,Gordian,PCOQ,M,1,2.86,330
6650,Gordian,PCOQ,M,1,2.93,400
6650,Gordian,PCOQ,M,1,3.12,400
6650,Gordian,PCOQ,M,1,5.16,740.7
6650,Gordian,PCOQ,M,1,5.46,840
6650,Gordian,PCOQ,M,1,5.82,920
6650,Gordian,PCOQ,M,1,6.02,940
6650,Gordian,PCOQ,M,1,6.08,960
6650,Gordian,PCOQ,M,1,6.31,1040
6650,Gordian,PCOQ,M,1,6.71,1080
6650,Gordian,PCOQ,M,1,6.74,1070
6650,Gordian,PCOQ,M,1,6.77,1050
6650,Gordian,PCOQ,M,1,7.04,1020
6650,Gordian,PCOQ,M,1,7.27,1120
6650,Gordian,PCOQ,M,1,7.63,1320
6650,Gordian,PCOQ,M,1,7.66,1320
6650,Gordian,PCOQ,M,1,7.76,1310
6650,Gordian,PCOQ,M,1,7.86,1310
6650,Gordian,PCOQ,M,1,7.96,1280
6650,Gordian,PCOQ,M,1,8.09,1430
6650,Gordian,PCOQ,M,1,8.12,1380
6650,Gordian,PCOQ,M,1,8.58,1580
6650,Gordian,PCOQ,M,1,8.88,1690
6650,Gordian,PCOQ,M,1,9.7,2090
6650,Gordian,PCOQ,M,1,10.22,2190
6650,Gordian,PCOQ,M,1,13.22,2400
6650,Gordian,PCOQ,M,1,15.09,2480
6650,Gordian,PCOQ,M,1,17.88,2600
6650,Gordian,PCOQ,M,1,20.19,2720
6650,Gordian,PCOQ,M,1,21.99,3000
6650,Gordian,PCOQ,M,1,22.72,3200
6650,Gordian,PCOQ,M,1,22.82,3040
6653,DIOCLETIAN,PCOQ,M,1,1.28,130.1
6653,DIOCLETIAN,PCOQ,M,1,1.32,132
6653,DIOCLETIAN,PCOQ,M,1,1.35,134
6653,DIOCLETIAN,PCOQ,M,1,1.38,144
6653,DIOCLETIAN,PCOQ,M,1,1.41,146
6653,DIOCLETIAN,PCOQ,M,1,1.45,148
6653,DIOCLETIAN,PCOQ,M,1,1.48,148
6653,DIOCLETIAN,PCOQ,M,1,1.51,150
6653,DIOCLETIAN,PCOQ,M,1,1.55,144
6653,DIOCLETIAN,PCOQ,M,1,1.58,142
6653,DIOCLETIAN,PCOQ,M,1,1.61,134
6653,DIOCLETIAN,PCOQ,M,1,1.64,130
6663,RED WING,ERUF,M,1,1.58,350
6663,RED WING,ERUF,M,1,5.69,1050
6663,RED WING,ERUF,M,1,12.59,1710
6663,RED WING,ERUF,M,1,16.57,1780
6663,RED WING,ERUF,M,1,22.68,1980
6666,RED DEVIL,ERUF,F,1,5.52,1030
6666,RED DEVIL,ERUF,F,1,11.38,1520
6666,RED DEVIL,ERUF,F,1,14.27,1680
6666,RED DEVIL,ERUF,F,1,16.77,2090
6666,RED DEVIL,ERUF,F,1,19.79,2000
6666,RED DEVIL,ERUF,F,1,20.48,1830
6666,RED DEVIL,ERUF,F,1,22.59,1920
6667,DOMITIAN,PCOQ,M,1,1.02,196
6667,DOMITIAN,PCOQ,M,1,1.15,204
6667,DOMITIAN,PCOQ,M,1,1.41,226
6667,DOMITIAN,PCOQ,M,1,1.64,258
6667,DOMITIAN,PCOQ,M,1,2.5,346
6667,DOMITIAN,PCOQ,M,1,2.6,368
6667,DOMITIAN,PCOQ,M,1,2.76,410
6667,DOMITIAN,PCOQ,M,1,2.96,460
6667,DOMITIAN,PCOQ,M,1,3.22,530
6667,DOMITIAN,PCOQ,M,1,3.42,470
6667,DOMITIAN,PCOQ,M,1,3.48,490
6667,DOMITIAN,PCOQ,M,1,3.75,530
6667,DOMITIAN,PCOQ,M,1,3.98,500
6667,DOMITIAN,PCOQ,M,1,4.08,470
6684,Hunter,VRUB,M,3,1.08,660
6684,Hunter,VRUB,M,3,10.32,2890
6684,Hunter,VRUB,M,3,11.05,2880
6684,Hunter,VRUB,M,3,13.51,2980
6684,Hunter,VRUB,M,3,16.24,3420
6684,Hunter,VRUB,M,3,17.82,3680
6684,Hunter,VRUB,M,3,20.15,3710
6684,Hunter,VRUB,M,3,22.06,4080
6685,UNICORN,VRUB,F,3,1.08,690
6685,UNICORN,VRUB,F,3,10.32,2750
6685,UNICORN,VRUB,F,3,11.05,2910
6685,UNICORN,VRUB,F,3,13.51,3030
6685,UNICORN,VRUB,F,3,16.24,3360
6685,UNICORN,VRUB,F,3,17.82,3600
6685,UNICORN,VRUB,F,3,20.15,3980
6685,UNICORN,VRUB,F,3,22.06,3970
6690,FAUSTINA,PCOQ,F,1,1.05,214
6690,FAUSTINA,PCOQ,F,1,1.41,274
6690,FAUSTINA,PCOQ,F,1,1.45,274
6690,FAUSTINA,PCOQ,F,1,1.64,223
6690,FAUSTINA,PCOQ,F,1,1.68,243
6690,FAUSTINA,PCOQ,F,1,1.71,254
6690,FAUSTINA,PCOQ,F,1,1.74,259
6690,FAUSTINA,PCOQ,F,1,1.78,251
6690,FAUSTINA,PCOQ,F,1,1.81,252
6690,FAUSTINA,PCOQ,F,1,1.84,252
6690,FAUSTINA,PCOQ,F,1,1.87,247
6690,FAUSTINA,PCOQ,F,1,1.91,252
6690,FAUSTINA,PCOQ,F,1,1.94,251
6690,FAUSTINA,PCOQ,F,1,1.97,254
6690,FAUSTINA,PCOQ,F,1,2.01,260
6690,FAUSTINA,PCOQ,F,1,2.04,262
6690,FAUSTINA,PCOQ,F,1,2.07,262
6690,FAUSTINA,PCOQ,F,1,2.1,277
6690,FAUSTINA,PCOQ,F,1,2.14,277
6690,FAUSTINA,PCOQ,F,1,2.17,285
6690,FAUSTINA,PCOQ,F,1,2.2,292
6690,FAUSTINA,PCOQ,F,1,2.24,294
6690,FAUSTINA,PCOQ,F,1,2.27,302
6690,FAUSTINA,PCOQ,F,1,2.3,312
6690,FAUSTINA,PCOQ,F,1,2.33,317
6690,FAUSTINA,PCOQ,F,1,2.37,331
6690,FAUSTINA,PCOQ,F,1,2.4,342
6690,FAUSTINA,PCOQ,F,1,2.43,352
6690,FAUSTINA,PCOQ,F,1,2.47,359
6690,FAUSTINA,PCOQ,F,1,2.5,362
6690,FAUSTINA,PCOQ,F,1,2.53,379
6690,FAUSTINA,PCOQ,F,1,2.56,378
6690,FAUSTINA,PCOQ,F,1,2.6,384
6690,FAUSTINA,PCOQ,F,1,2.63,391
6690,FAUSTINA,PCOQ,F,1,2.66,409
6690,FAUSTINA,PCOQ,F,1,2.7,408
6690,FAUSTINA,PCOQ,F,1,2.76,412
6690,FAUSTINA,PCOQ,F,1,2.79,425
6690,FAUSTINA,PCOQ,F,1,2.83,435
6690,FAUSTINA,PCOQ,F,1,2.86,444
6690,FAUSTINA,PCOQ,F,1,2.93,462
6690,FAUSTINA,PCOQ,F,1,2.96,475
6690,FAUSTINA,PCOQ,F,1,2.99,476
6690,FAUSTINA,PCOQ,F,1,3.02,480
6690,FAUSTINA,PCOQ,F,1,3.06,491
6690,FAUSTINA,PCOQ,F,1,3.09,498
6690,FAUSTINA,PCOQ,F,1,3.12,508
6690,FAUSTINA,PCOQ,F,1,3.16,511
6690,FAUSTINA,PCOQ,F,1,3.19,521
6690,FAUSTINA,PCOQ,F,1,3.22,526
6690,FAUSTINA,PCOQ,F,1,3.25,541
6690,FAUSTINA,PCOQ,F,1,3.29,560
6690,FAUSTINA,PCOQ,F,1,3.32,563
6690,FAUSTINA,PCOQ,F,1,3.35,581
6690,FAUSTINA,PCOQ,F,1,3.39,578
6690,FAUSTINA,PCOQ,F,1,3.42,598
6690,FAUSTINA,PCOQ,F,1,3.45,609
6690,FAUSTINA,PCOQ,F,1,3.48,634
6690,FAUSTINA,PCOQ,F,1,3.52,634
6690,FAUSTINA,PCOQ,F,1,3.55,642
6690,FAUSTINA,PCOQ,F,1,3.58,653
6690,FAUSTINA,PCOQ,F,1,3.62,656
6690,FAUSTINA,PCOQ,F,1,3.65,663
6690,FAUSTINA,PCOQ,F,1,3.68,667
6690,FAUSTINA,PCOQ,F,1,3.72,668
6690,FAUSTINA,PCOQ,F,1,3.75,673
6690,FAUSTINA,PCOQ,F,1,3.78,691
6690,FAUSTINA,PCOQ,F,1,3.81,707
6690,FAUSTINA,PCOQ,F,1,3.85,698
6690,FAUSTINA,PCOQ,F,1,3.88,713
6690,FAUSTINA,PCOQ,F,1,3.91,730
6690,FAUSTINA,PCOQ,F,1,3.95,736
6690,FAUSTINA,PCOQ,F,1,3.98,741
6690,FAUSTINA,PCOQ,F,1,4.01,750
6690,FAUSTINA,PCOQ,F,1,4.04,777
6690,FAUSTINA,PCOQ,F,1,4.08,780
6690,FAUSTINA,PCOQ,F,1,4.11,792
6690,FAUSTINA,PCOQ,F,1,4.14,800
6690,FAUSTINA,PCOQ,F,1,4.18,805
6690,FAUSTINA,PCOQ,F,1,4.21,818
6690,FAUSTINA,PCOQ,F,1,4.24,827
6690,FAUSTINA,PCOQ,F,1,4.27,834
6690,FAUSTINA,PCOQ,F,1,4.31,854
6690,FAUSTINA,PCOQ,F,1,4.37,878
6690,FAUSTINA,PCOQ,F,1,4.41,888
6690,FAUSTINA,PCOQ,F,1,4.44,885
6690,FAUSTINA,PCOQ,F,1,4.47,893
6690,FAUSTINA,PCOQ,F,1,4.54,918
6690,FAUSTINA,PCOQ,F,1,4.54,919
6690,FAUSTINA,PCOQ,F,1,4.64,934
6690,FAUSTINA,PCOQ,F,1,4.87,1000
6690,FAUSTINA,PCOQ,F,1,5,1060
6690,FAUSTINA,PCOQ,F,1,5.19,1116
6690,FAUSTINA,PCOQ,F,1,5.62,1260
6690,FAUSTINA,PCOQ,F,1,6.64,1750
6690,FAUSTINA,PCOQ,F,1,7.3,1850
6690,FAUSTINA,PCOQ,F,1,7.63,1750
6690,FAUSTINA,PCOQ,F,1,10.26,2770
6690,FAUSTINA,PCOQ,F,1,10.72,2690
6690,FAUSTINA,PCOQ,F,1,10.75,2640
6690,FAUSTINA,PCOQ,F,1,10.88,2590
6690,FAUSTINA,PCOQ,F,1,10.98,2790
6690,FAUSTINA,PCOQ,F,1,13.05,3000
6690,FAUSTINA,PCOQ,F,1,15.29,2950
6690,FAUSTINA,PCOQ,F,1,18.12,2990
6690,FAUSTINA,PCOQ,F,1,19.04,3020
6690,FAUSTINA,PCOQ,F,1,20.52,3380
6690,FAUSTINA,PCOQ,F,1,22.45,3400
6692,ALEXIANUS,PCOQ,F,1,1.15,262
6692,ALEXIANUS,PCOQ,F,1,1.41,304
6692,ALEXIANUS,PCOQ,F,1,2.04,437
6692,ALEXIANUS,PCOQ,F,1,2.1,450
6692,ALEXIANUS,PCOQ,F,1,2.5,562
6692,ALEXIANUS,PCOQ,F,1,2.73,630
6692,ALEXIANUS,PCOQ,F,1,2.99,700
6692,ALEXIANUS,PCOQ,F,1,3.48,840
6692,ALEXIANUS,PCOQ,F,1,3.95,980
6692,ALEXIANUS,PCOQ,F,1,4.6,1220
6692,ALEXIANUS,PCOQ,F,1,5.33,1420
6692,ALEXIANUS,PCOQ,F,1,6.25,1660
6692,ALEXIANUS,PCOQ,F,1,7.04,1880
6692,ALEXIANUS,PCOQ,F,1,7.1,1920
6692,ALEXIANUS,PCOQ,F,1,8.15,2200
6692,ALEXIANUS,PCOQ,F,1,9.04,2400
6692,ALEXIANUS,PCOQ,F,1,9.96,2670
6692,ALEXIANUS,PCOQ,F,1,10.19,2560
6692,ALEXIANUS,PCOQ,F,1,10.36,2500
6692,ALEXIANUS,PCOQ,F,1,10.39,2530
6692,ALEXIANUS,PCOQ,F,1,10.45,2500
6692,ALEXIANUS,PCOQ,F,1,10.52,2450
6692,ALEXIANUS,PCOQ,F,1,10.85,2590
6692,ALEXIANUS,PCOQ,F,1,11.47,2630
6692,ALEXIANUS,PCOQ,F,1,12.16,2620
6692,ALEXIANUS,PCOQ,F,1,15.22,2600
6692,ALEXIANUS,PCOQ,F,1,16.41,2660
6692,ALEXIANUS,PCOQ,F,1,19.17,3210
6692,ALEXIANUS,PCOQ,F,1,20.02,3330
6692,ALEXIANUS,PCOQ,F,1,20.25,3280
6692,ALEXIANUS,PCOQ,F,1,20.98,3400
6692,ALEXIANUS,PCOQ,F,1,22.16,3410
6696,Avita,PCOQ,F,1,1.02,217
6696,Avita,PCOQ,F,1,1.22,240
6696,Avita,PCOQ,F,1,1.64,314
6696,Avita,PCOQ,F,1,1.78,316
6696,Avita,PCOQ,F,1,1.84,328
6696,Avita,PCOQ,F,1,1.87,334
6696,Avita,PCOQ,F,1,1.91,331
6696,Avita,PCOQ,F,1,1.94,344
6696,Avita,PCOQ,F,1,1.97,347
6696,Avita,PCOQ,F,1,2.07,366
6696,Avita,PCOQ,F,1,2.14,375
6696,Avita,PCOQ,F,1,2.43,446
6696,Avita,PCOQ,F,1,2.66,502
6696,Avita,PCOQ,F,1,3.22,680
6696,Avita,PCOQ,F,1,3.55,732
6696,Avita,PCOQ,F,1,4.41,975
6696,Avita,PCOQ,F,1,5.19,1200
6696,Avita,PCOQ,F,1,5.88,1370
6696,Avita,PCOQ,F,1,7.69,2150
6696,Avita,PCOQ,F,1,11.18,2760
